	genitiv_konstruktion	kontext	ID	epoche	Metapher	Metonymie	Name	quelle	w1	w2	1_abs	w1_aro	w1_img	w1_val	w2_abs	w2_aro	w2_img	w2_val	abs_diff	aro_diff	img_diff	val_diff	Titel	supersenser_0	supersenser_1	supersenser_2	supersenser_3	supersenser_4	supersenser_5	supersenser_6	supersenser_7	supersenser_8	supersenser_9
247	Fetzen des Vlieses	"###Feindlich der Herde,
Jagen schwarze Gesellen dazwischen,
Bläuliche Schatten im sträubenden Felle,
Reißen in >>>Fetzen des Vlieses<<< Schimmer,
Mit scharfem Zahn, daß flockende Wolle
Weit umherfliegt über den Himmel.

Siehe,###"	l00140188.txt	Moderne	?	?	HTML/l00140188.html	merten2	Fetzen	Vlieses	5.16689668224087	4.150604313539522	6.06269302411967	3.310405271023516	4.732582047659442	3.216256985888444	4.789322729841522	4.6692673530082835	0.4343146345814288	0.9343473276510776	1.2733702942781502	-1.3588620819847677		6.528934955596924	5.5695672035217285	-3.3931193351745605	8.460319519042969	18.38540267944336	-7.551486492156982	1.9752959012985232	3.8450136184692383	18.59954643249512	17.947311401367188
248	Land der blauen Seen	"###ist von Jubeln und Prangen
nicht Anfang noch Ende zu sehn
Nie wirst du fort verlangen
vom >>>Land der blauen Seen<<< !

###"	l0040361.txt	Moderne	0	0	HTML/l0040361.html	merten2	Land	Seen	4.931244987118403	4.180763131061899	5.52665241311897	6.009575867294131	5.8410055326962365	3.687807309446256	6.583257216886982	5.670056195107329	-0.909760545577832	0.4929558216156429	-1.0566048037680114	0.33951967218680057		5.584836006164551	-29.4930477142334	2.9156465530395512	-0.05811643600463867	18.802953720092773	-0.42484688758850103	-2.762722969055176	-9.397769927978516	5.913588523864746	-2.812663078308105
249	Äolsharfe dieser Welt	"###wundersamen Saiten,
Wenn euch des Windes Hauch befällt,
Ertönt ihr in die stillen Weiten
Als >>>Äolsharfe dieser Welt<<< !

###"	l00110003.txt	Moderne	1	0	HTML/l00110003.html	merten2	Äolsharfe	Welt	5.47117199761737	4.900865680418816	6.169988825185191	6.629050826498553	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.8307564641527247	-0.5002723454487512	0.5881958497276099	-0.8040192276561964		5.610280513763428	20.075870513916016	0.7617200613021851	-7.803953170776367	-13.11703872680664	5.548647880554199	-5.612676620483398	4.548766136169434	0.9823331832885742	-6.899832725524902
250	Tochter eines glücklicheren Lands	"###Sie machen, daß ich friere in der Heimat
Und Wärme mir an fremdem Herzen suche,
Du >>>Tochter eines glücklicheren Lands<<< . —
Ich will den Duft der Ferne in dir spüren,
Du sollst mir selbst geliebte Ferne###"	l0060031.txt	Moderne	0	1	HTML/l0060031.html	merten2	Tochter	Lands	6.491324132976535	4.4371091871710115	6.821114978882388	6.534090370635685	4.598005141743314	2.7457151133631865	4.982199015804872	6.114797394239401	1.8933189912332224	1.6913940738078246	1.8389159630775165	0.4192929763962834		4.8561058044433585	-8.681636810302733	-0.3588097095489502	5.732516288757324	11.417695045471193	-1.116276741027832	0.5739026069641113	12.001068115234375	0.7546413540840149	-11.023393630981444
251	Kreis der alten Sandsteinsäulen	"###Gefolge
von Trauernden, so stehn wir auserwählt
in einem grauen Raume, dumpf beengt
vom düstern >>>Kreis der alten Sandsteinsäulen<<< ,
vom Balsamdufte, den die Tote atmet.
Am Sarkophage, der von Eisen ist,
###"	l0040116.txt	Moderne	1	0	HTML/l0040116.html	merten2	Kreis	Sandsteinsäulen	5.302835457797415	1.745597109712217	4.216893906153187	5.0432047981632735	6.749082841085354	2.668827749654441	6.305750008487048	5.097516362574477	-1.4462473832879388	-0.9232306399422242	-2.0888561023338608	-0.05431156441120155		10.656003952026367	-19.157413482666016	-1.487452268600464	18.118072509765625	-12.964344024658205	-9.710885047912598	2.598203182220459	-0.08030033111572266	-4.591604232788086	3.0079312324523926
252	Sitz der seel'gen Götter	"###zog der feierliche Ton,
lauschend neigte sich die Erde
vor dem großen Erden-Sohn.
Um den >>>Sitz der seel'gen Götter<<< 
schwang das Lied die Flügel her,
von der Priamiden Sterben
lauschten sie der großen Mähr.###"	l0070186.txt	Moderne	0	1	HTML/l0070186.html	merten2	Sitz	Götter	5.4995957927193615	2.560129925348257	5.357249273954156	5.528650380887177	3.900536118561607	5.308397093495372	5.376312958117862	5.312250930908671	1.5990596741577543	-2.7482671681471134	-0.01906368416370708	0.21639944997850602		3.1170995235443115	3.6866333484649663	-6.290146827697754	2.0254950523376465	-28.852304458618164	2.479477882385254	-24.94955825805664	-13.885116577148438	-8.05161190032959	-6.874917030334473
253	Schar der lärmenden Gäste	"###hüllt sie in traurigen Flor.
Die Straßen sind leer wie nach einem Feste,
wenn sich die >>>Schar der lärmenden Gäste<<< 
schon fern in die schweigende Nacht verlor.

Die prunkenden Tore mit rostigen Klinken
sind längst nicht###"	l0040694.txt	Moderne	0	0	HTML/l0040694.html	merten2	Schar	Gäste	4.076136799815573	4.491959257656721	4.907767356738898	3.9539706647971133	6.665641411856419	4.092443047455082	7.108594177658	6.212948974659668	-2.5895046120408463	0.3995162102016394	-2.2008268209191018	-2.2589783098625533		-6.869996547698975	0.3804435729980469	13.294265747070312	-3.724556207656861	-0.7853634357452393	17.149425506591793	12.944051742553713	0.8054245114326477	4.173799991607666	-3.364009380340576
254	Schooße der Mutter	"###Schwelle
Der Heimath.
Jetzt lächle ich selig,
Ein seliges Kind, ach,
Im >>>Schooße der Mutter<<< .

###"	l0070032.txt	Moderne	0	0	HTML/l0070032.html	merten2	Schooße	Mutter	4.7551024112106886	4.4082473759312135	6.0039804337811296	6.584898154616615	5.888953773278098	4.518415463504206	6.906160163234298	6.204012711761859	-1.1338513620674116	-0.11016808757299223	-0.9021797294531676	0.3808854428547575		-0.18574970960617065	14.64069938659668	-2.6393201351165767	-2.1570518016815186	-6.526099681854247	8.073150634765625	-3.0168285369873047	-15.41433048248291	11.575170516967773	1.1667494773864746
255	Schuld der Erden	"###treu, so gut —
Wenn du mit reuʼger Thräne
In jenes Herzens milder Hut
Gebüßt die >>>Schuld der Erden<<< —
Zum reinsten Weibe werden,
Wie einstens Magdalene.

Das könntest du! — Doch büßen###"	l00110005.txt	Moderne	0	1	HTML/l00110005.html	merten2	Schuld	Erden	2.953072826515114	6.61974860109082	3.9098158670355048	2.6923553036328447	3.3295799520491416	4.5240603585192245	3.787470379120323	5.766374420549058	-0.37650712553402776	2.095688242571595	0.12234548791518175	-3.074019116916211		13.34396266937256	-8.785732269287111	-3.757633209228516	15.053130149841307	3.67362117767334	12.412174224853516	-2.820001602172852	0.6648728847503662	16.511585235595707	0.2449560165405273
256	Herz der Welt	"###—
und über die Wolken steigt ein Lied:
Einst brauchst du keinen Menschen mehr,
du >>>Herz der Welt<<< ! —

###"	l00180035.txt	Moderne	1	1	HTML/l00180035.html	merten2	Herz	Welt	4.654814461641137	5.449432168642244	5.795321722899603	7.725293433601742	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	1.014398928176491	0.048294142774677695	0.21352874744201955	0.2922233794469937		26.82176971435547	7.424277305603027	-10.120622634887695	-7.200143337249756	2.471517562866211	20.05889320373535	2.1138546466827397	8.867863655090332	-5.058007717132568	-11.90228271484375
257	Sehnsucht seiner Träume	"###avant!

Er schneidet ihr mit Macht die Cour
Und schwört, daß sie alleine nur
Die >>>Sehnsucht seiner Träume<<< stillt.
In ihrem Busen wogt es wild:
Moulinet!

Sie glaubte gern und zaudert doch###"	l0030317.txt	Moderne	0	1	HTML/l0030317.html	merten2	Sehnsucht	Träume	2.107968969458782	7.245391733568096	4.377865018245762	5.701697914510651	3.3402335206555223	7.343283038551718	4.678405932374393	7.028847762460465	-1.2322645511967396	-0.0978913049836212	-0.30054091412863304	-1.327149847949812		3.3743321895599365	-0.5228424072265625	-14.085962295532227	-5.733720779418945	-3.2763042449951167	-0.02318763732910156	-1.6511383056640625	6.276315212249756	1.702924728393555	5.155465602874756
258	Schlag des Herzens	"###Nur Thränen fühlt es, fallend schwer, Glühtropfen, auf sein Angesicht,
Nur Seufzer hört's und leisen >>>Schlag des Herzens<<< , das im Tode bricht.

Und eh's geboren, ertönt ihm schon des Vaters und der Mutter Fluch###"	l0070060.txt	Moderne	0	0	HTML/l0070060.html	merten2	Schlag	Herzens	5.824982841531037	6.680490324371562	6.2669681045781225	2.7981997342473166	3.68696738885813	5.270812160318056	3.6403705570790983	5.888220205361392	2.138015452672907	1.4096781640535054	2.626597547499024	-3.0900204711140757		-4.526003360748291	10.922491073608398	7.5014424324035645	5.870366096496582	1.3593297004699707	-10.875103950500488	-8.615943908691406	8.211794853210451	-1.4415533542633057	3.0995330810546875
259	Purpurdecke deines Zeltes	"### >>>Purpurdecke deines Zeltes<<< hebt
ganz langsam eine schmale weiße Hand,
und meine Königin, im Rosenschmuck
der schlaferquickten Jugend###"	l0040152.txt	Moderne	0	0	HTML/l0040152.html	merten2	Purpurdecke	Zeltes	6.301017913599456	3.090830877832837	6.157871204213705	4.776955241816359	6.884466675921531	3.5401712910397887	6.8894616370168205	4.4265282885325865	-0.5834487623220754	-0.4493404132069512	-0.7315904328031158	0.3504269532837734		12.31523895263672	1.863494873046875	8.619324684143066	-10.12251091003418	-4.025693893432616	11.134668350219727	31.147197723388672	5.9493350982666025	13.832117080688475	-10.054214477539062
260	Rad der eisernen Gredel	"###Gang
der Schlamm der Pfützen und Lachen.

Rolf Tyle lehnte, des Herzogs Mann,
am >>>Rad der eisernen Gredel<<< , —
jäh fing das Blut ihm zu sieden an
in dem trotzigen Bauernschädel.

„Herr###"	l0040622.txt	Moderne	1	0	HTML/l0040622.html	merten2	Rad	Gredel	7.764386552780688	3.3340733992553133	7.15961132206891	5.833879250929903	4.263752566532346	4.128588502266931	4.88621664876912	3.3310600490258344	3.5006339862483413	-0.7945151030116175	2.27339467329979	2.5028192019040696		5.448478698730469	8.179998397827147	5.00258731842041	-4.570639610290527	-7.250067710876465	3.23844838142395	-30.58458709716797	-3.05967378616333	-5.235091686248778	-0.3291511535644531
261	Schätze des Palastes	"###Lieder seien Rufe
Nach den Götterfesten.
Steh', ein Herold, auf der Marmor-Stufe,
 >>>Schätze des Palastes<<< kündend wenig hohen Gästen.

###"	l00170194.txt	Moderne	0	0	HTML/l00170194.html	merten2	Schätze	Palastes	4.4921514705783006	5.506842498529168	6.179368199981635	7.098939083432463	6.564193165989949	4.177293420682526	7.056333317308665	4.5980895947506815	-2.0720416954116483	1.329549077846643	-0.8769651173270301	2.5008494886817805		7.6282615661621085	-7.338533401489258	2.7358617782592773	1.1780123710632324	-5.902091979980469	12.277603149414062	12.154255867004395	7.2176856994628915	-1.6504197120666504	6.659363746643066
262	Land der blauen Seen	"###kannst ja gar nicht warten,
du mußt ja gehn und gehn
in meinen Blumengarten,
ins >>>Land der blauen Seen<<< ! ...

Wir gehn in edlen Träumen,
wir gehn im Blütentanz:
sie fallen von weißen###"	l0040361.txt	Moderne	0	0	HTML/l0040361.html	merten2	Land	Seen	4.931244987118403	4.180763131061899	5.52665241311897	6.009575867294131	5.8410055326962365	3.687807309446256	6.583257216886982	5.670056195107329	-0.909760545577832	0.4929558216156429	-1.0566048037680114	0.33951967218680057		5.584836006164551	-29.4930477142334	2.9156465530395512	-0.05811643600463867	18.802953720092773	-0.42484688758850103	-2.762722969055176	-9.397769927978516	5.913588523864746	-2.812663078308105
263	Welt der Lüge	"###ein Sturm erginge,
Sich darin verfinge,
Mich zum Himmel trüge —
Weit hinweg aus dieser >>>Welt der Lüge<<< !

###"	l00160137.txt	Realismus	0	1	HTML/l00160137.html	merten2	Welt	Lüge	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	2.704837204658684	7.131868254967335	3.8989059170141216	3.344261126432788	0.935578328805962	-1.7307302290997688	1.6828870584434599	4.088808927721959		-6.89553689956665	7.765397071838379	1.8913538455963133	0.8415412902832031	-0.8056344985961914	-8.215414047241211	0.0001003742218017578	-8.630840301513674	-7.386540412902832	8.544780731201174
264	Kinder ihrer Zeit	"###die da waren, was wir sind,
Die Ruhm erwarben und auch Ruhm verdient,
Doch, >>>Kinder ihrer Zeit<<< , mit ihr verwehten!

Die, wie der Quell hier, Tausenden vielleicht
Von müden Wandrern Labung###"	l00160106.txt	Realismus	0	1	HTML/l00160106.html	merten2	Kinder	Zeit	6.9086439816217045	4.7797637772776085	6.987835220073508	6.9204446489385605	2.82088064305681	3.687671460133799	3.599804431726482	7.4582877264726175	4.087763338564893	1.0920923171438104	3.3880307883470264	-0.537843077534057		9.676843643188477	-0.8596978187561035	-12.789899826049805	-6.5267906188964835	12.151727676391602	0.2414860725402832	8.017230987548826	-2.403982162475586	-9.084918975830078	-12.45954418182373
265	Kuß der Wellen	"### >>>Kuß der Wellen<<< !
Ich fühle wie von Haß
Den Busen schwellen.

Wie glücklich jene sind,
Die###"	l0080163.txt	Realismus	1	0	HTML/l0080163.html	merten2	Kuß	Wellen	5.3806168175716484	5.340519697775281	6.498973565230293	7.1651321688183645	5.932062634362713	4.64470573819213	6.369330100463989	6.01636047821304	-0.5514458167910643	0.6958139595831501	0.12964346476630428	1.1487716906053238		12.700069427490234	-8.128043174743652	-9.154806137084961	-1.390132188796997	15.745841979980467	-15.16981029510498	20.253755569458008	4.550943374633789	-5.696995735168457	-5.120979309082031
266	Gott der Liebe	"###Ich sehe wilde Rosse nur sich bäumen;
Du träumst von Schmetterlingen, ich vom Aar —
O >>>Gott der Liebe<<< , laß mein Mädchen träumen!

Du Stern, der, wie das Glück, aus Wolken bricht!###"	l00270350.txt	Realismus	0	0	HTML/l00270350.html	merten2	Gott	Liebe	3.144261280064649	5.235902685956815	4.407279857580376	5.648146399977881	2.224251488902223	7.129555548849733	4.402576850964682	7.8571889056716	0.9200097911624256	-1.8936528628929168	0.004703006615695671	-2.2090425056937195		-10.602740287780762	-1.207695484161377	14.377113342285154	-2.80191421508789	6.382817268371582	-2.2914814949035645	0.5749807357788086	9.77133560180664	-0.5943574905395508	-9.600245475769043
267	Blau des Himmels	"###
Und würzige Tannen, die dich rings umragen,
Und die wie Säulen eines Tempelbaus
Das wolkenlose >>>Blau des Himmels<<< tragen.

Einst kannt' ich eine Seele, ernst, voll Ruh,
Die sich der Welt###"	l00270457.txt	Realismus	0	0	HTML/l00270457.html	merten2	Blau	Himmels	5.479713271011418	3.626999361533567	5.87801858351875	5.387351843175874	4.376630769706199	4.109208243034959	5.426901025605806	6.423620389909841	1.1030825013052192	-0.4822088815013919	0.4511175579129416	-1.0362685467339672		10.054580688476562	1.8204326629638672	-13.54568862915039	2.0314526557922363	-21.649566650390625	11.353530883789062	-3.236781597137451	5.420497417449951	-0.17795395851135254	-25.932132720947266
268	Recht des Stammgenossen	"###,
Verletztes Recht und oft gebrochner Schwur!
Es war mein Recht so unbestreitbar
Wie es das >>>Recht des Stammgenossen<<< war,
Der eines Tages zu Jerusalem
Den König mit dem Dornendiadem
Mit rauhen Worten von der###"	l0020107.txt	Realismus	0	0	HTML/l0020107.html	merten2	Recht	Stammgenossen	2.5240000750095546	4.940520962277522	3.382327983413397	5.634202270171674	4.816538364285584	2.8400033534118463	3.7405363304553294	4.1211763130385695	-2.2925382892760298	2.1005176088656747	-0.3582083470419324	1.5130259571331024		-4.302838325500488	-22.29461097717285	0.9618506431579591	2.2942631244659424	4.717920780181885	9.476792335510254	-22.033199310302734	-17.708208084106445	16.498668670654293	7.245985507965088
269	Nachtwache der Liebe	"### >>>Nachtwache der Liebe<<< , du Sabbath im Herzen,
Du singende, herzenverjüngende Zeit,
Du Weihnacht bei duftigen, lustigen###"	l00150305.txt	Realismus	1	0	HTML/l00150305.html	merten2	Nachtwache	Liebe	6.2983328682984325	4.2337537852600855	6.250588191011916	4.7648604718396435	2.224251488902223	7.129555548849733	4.402576850964682	7.8571889056716	4.07408137939621	-2.8958017635896462	1.8480113400472344	-3.0923284338319563		-12.226343154907227	9.639509201049805	15.911600112915039	6.272336959838867	4.0268945693969735	-14.475814819335938	-4.7928242683410645	10.551351547241213	-11.700897216796875	-0.6167964935302734
270	Ross der Ritter	"###Feste, gebt Circensen,
Gebt einen Gladiatorenkampf!
Kämpft! Kämpft, bis über Leichenwogen
Das >>>Ross der Ritter<<< Purpurtogen
In Staub zum Rost der Kette stampf!

Zerfallen muss dies Pantheon,
Dies Rom,###"	l00160202.txt	Realismus	?	?	HTML/l00160202.html	merten2	Ross	Ritter	7.248760953813582	4.2327109535383665	7.318946235596927	4.75781578354544	6.466611244654031	4.985903134046373	6.818439800180777	5.24538565955301	0.782149709159552	-0.7531921805080062	0.5005064354161489	-0.4875698760075702		1.898735523223877	-0.4500404596328736	2.70589017868042	-5.442865371704102	0.1033182144165039	14.263751983642578	-3.759770393371582	-7.315124034881593	-1.900530815124512	-4.575774669647217
271	Herz der Natur	"###auf den dein Herd gebaut.

Wenn dich die Menschen verspotten, verwunden,
Lehne dich still ans >>>Herz der Natur<<< ,
Dir auch sind ihre Kränze gewunden,
Dir auch blüht es in Wald und Flur;
###"	l00130241.txt	Realismus	1	0	HTML/l00130241.html	merten2	Herz	Natur	4.654814461641137	5.449432168642244	5.795321722899603	7.725293433601742	3.704117560453741	3.7186824123505087	5.555937150593411	7.65066914416878	0.950696901187396	1.7307497562917362	0.23938457230619115	0.07462428943296208		16.754541397094727	2.5549824237823486	-12.893465042114258	8.351901054382324	14.253222465515135	11.254573822021484	-2.1653509140014653	7.021518230438232	3.7995994091033936	-10.0741548538208
272	Märchenleis der Wellen	"###die Schlachten künden, die die Republik geschlagen! ...

Wenn die kühle, mondgetränkte Sommernacht herniedersank,
 >>>Märchenleis der Wellen<<< Rauschen an den Bord der Gondel klang.

Wenn gleich Träumen durch die Seele, durch die Wogen glitt###"	l00270106.txt	Realismus	?	?	HTML/l00270106.html	merten2	Märchenleis	Wellen	4.815962964847508	4.20121795101966	6.6975940624446615	6.163405012451018	5.932062634362713	4.64470573819213	6.369330100463989	6.01636047821304	-1.1160996695152052	-0.4434877871724696	0.32826396198067265	0.1470445342379767		7.756936073303223	-6.993964195251465	-7.73530912399292	3.0688042640686035	21.995079040527344	-36.798606872558594	16.82259750366211	-8.713850021362305	-3.1943268775939937	-7.770175457000732
